Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,S&P500
1/2/2015 16:00:00,27.33,15.43,26.17,78.45,46.76,5.03,14.62,2058.2
1/5/2015 16:00:00,26.56,15.11,25.62,77.19,46.33,4.95,14.01,2020.58
1/6/2015 16:00:00,26.57,14.76,25.03,76.15,45.65,4.8,14.09,2002.61
1/7/2015 16:00:00,26.94,14.92,24.99,76.15,46.23,4.78,14.06,2025.9
1/8/2015 16:00:00,27.97,15.02,25.07,78.18,47.59,4.97,14.04,2062.14
1/9/2015 16:00:00,28,14.85,24.74,77.74,47.19,4.99,13.78,2044.81
1/12/2015 16:00:00,27.31,14.57,24.56,76.72,46.6,4.92,13.48,2028.26
1/13/2015 16:00:00,27.56,14.74,24.74,76.45,46.36,4.91,13.62,2023.03
1/14/2015 16:00:00,27.45,14.66,24.97,76.28,45.96,4.93,12.85,2011.27
1/15/2015 16:00:00,26.71,14.35,25.02,74.05,45.48,4.9,12.79,1992.67
1/16/2015 16:00:00,26.5,14.54,25.33,75.18,46.24,4.99,12.87,2019.42
1/20/2015 16:00:00,27.18,14.47,25.28,76.24,46.39,5.01,12.8,2022.55
1/21/2015 16:00:00,27.39,14.86,25.83,76.74,45.92,5.08,13.1,2032.12
1/22/2015 16:00:00,28.1,15.52,26.65,77.65,47.13,5.16,13.44,2063.15
1/23/2015 16:00:00,28.25,15.62,26.92,77.83,47.18,5.18,13.42,2051.82
1/26/2015 16:00:00,28.28,15.48,26.69,77.5,47.01,5.15,13.77,2057.09
1/27/2015 16:00:00,27.29,15.34,25.86,75.78,42.66,4.91,13.73,2029.55
1/28/2015 16:00:00,28.83,15.2,25.43,76.24,41.19,4.83,13.29,2002.16
1/29/2015 16:00:00,29.73,15.59,25.46,78,42.01,4.95,13.68,2021.25
1/30/2015 16:00:00,29.29,17.73,26.65,75.91,40.4,4.8,13.57,1994.99
2/2/2015 16:00:00,29.66,18.22,26.35,74.99,41.28,4.91,14.06,2020.85
2/3/2015 16:00:00,29.66,18.18,26.39,75.4,41.6,5.03,14.56,2050.03
2/4/2015 16:00:00,29.89,18.24,26.07,75.63,41.84,5.04,14.57,2041.51
2/5/2015 16:00:00,29.99,18.69,26.31,75.61,42.45,5.12,14.73,2062.52
2/6/2015 16:00:00,29.73,18.71,26.48,74.47,42.41,5.1,14.49,2055.47
2/9/2015 16:00:00,29.93,18.53,26.32,74.44,42.36,5.1,14.5,2046.74
2/10/2015 16:00:00,30.51,18.65,26.77,75.19,42.6,5.24,14.42,2068.59
2/11/2015 16:00:00,31.22,18.76,26.73,76.51,42.38,5.2,14.19,2068.53
2/12/2015 16:00:00,31.62,18.86,27.07,76.23,43.09,5.58,13.53,2088.48
2/13/2015 16:00:00,31.77,19.09,27.38,75.74,43.87,5.58,13.58,2096.99
2/17/2015 16:00:00,31.96,18.77,27.07,75.6,43.58,5.59,13.62,2100.34
2/18/2015 16:00:00,32.18,18.67,26.91,76.71,43.53,5.53,13.63,2099.68
2/19/2015 16:00:00,32.11,18.95,27.07,79.42,43.5,5.54,14.11,2097.45
2/20/2015 16:00:00,32.37,19.18,26.87,79.9,43.86,5.58,14.47,2110.3
2/23/2015 16:00:00,33.25,19.01,26.52,78.84,44.15,5.54,13.82,2109.66
2/24/2015 16:00:00,33.04,18.93,26.73,78.45,44.09,5.58,13.61,2115.48
2/25/2015 16:00:00,32.2,19.27,27.12,79.56,43.99,5.54,13.58,2113.86
2/26/2015 16:00:00,32.6,19.24,27.7,80.41,44.06,5.55,13.81,2110.74
2/27/2015 16:00:00,32.12,19.01,27.84,78.97,43.85,5.52,13.56,2104.5
3/2/2015 16:00:00,32.27,19.28,28.49,79.75,43.88,5.65,13.16,2117.39
3/3/2015 16:00:00,32.34,19.23,28.6,79.6,43.28,5.55,13.3,2107.78
3/4/2015 16:00:00,32.14,19.14,28.59,80.9,43.06,5.61,13.5,2098.53
3/5/2015 16:00:00,31.6,19.39,28.69,81.21,43.11,5.72,13.38,2101.04
3/6/2015 16:00:00,31.65,19,28.31,80.01,42.36,5.64,12.93,2071.26
3/9/2015 16:00:00,31.79,18.93,28.36,79.44,42.85,5.65,12.73,2079.43
3/10/2015 16:00:00,31.13,18.48,27.67,77.55,42.03,5.75,12.69,2044.16
3/11/2015 16:00:00,30.56,18.32,27.48,77.57,41.98,5.72,12.92,2040.24
3/12/2015 16:00:00,31.11,18.71,27.7,78.93,41.02,5.67,12.74,2065.95
3/13/2015 16:00:00,30.9,18.53,27.29,78.05,41.38,5.68,12.58,2053.4
3/16/2015 16:00:00,31.24,18.67,27.65,78.07,41.56,5.74,13.05,2081.19
3/17/2015 16:00:00,31.76,18.6,27.47,79.36,41.7,5.81,12.98,2074.28
3/18/2015 16:00:00,32.12,18.76,27.9,80.91,42.5,5.72,13.38,2099.5
3/19/2015 16:00:00,31.87,18.66,27.82,82.75,42.29,5.8,13.04,2089.27
3/20/2015 16:00:00,31.48,18.92,27.94,83.8,42.88,5.87,13.21,2108.1
3/23/2015 16:00:00,31.8,18.76,27.86,84.43,42.86,5.68,13.31,2104.42
3/24/2015 16:00:00,31.67,18.7,28.43,85.31,42.9,5.6,13.45,2091.5
3/25/2015 16:00:00,30.85,18.55,27.86,82.92,41.46,5.26,12.95,2061.05
3/26/2015 16:00:00,31.06,18.37,27.68,83.01,41.21,5.24,12.69,2056.15
3/27/2015 16:00:00,30.81,18.53,27.34,83.3,40.97,5.35,12.33,2061.02
3/30/2015 16:00:00,31.59,18.73,27.53,83.2,40.96,5.37,12.7,2086.24
3/31/2015 16:00:00,31.11,18.61,27.32,82.22,40.66,5.23,12.58,2067.89
4/1/2015 16:00:00,31.06,18.51,27.05,81.67,40.72,5.25,12.51,2059.69
4/2/2015 16:00:00,31.33,18.61,26.7,81.56,40.29,5.27,12.73,2066.96
4/6/2015 16:00:00,31.84,18.85,26.76,82.44,41.55,5.42,13.54,2080.62
4/7/2015 16:00:00,31.5,18.72,26.78,82.32,41.53,5.47,13.55,2076.33
4/8/2015 16:00:00,31.4,19.06,27.01,82.28,41.42,5.51,13.84,2081.9
4/9/2015 16:00:00,31.64,19.18,26.96,82.17,41.48,5.63,14.01,2091.18
4/10/2015 16:00:00,31.78,19.13,26.93,82.04,41.72,5.69,14.06,2102.06
4/13/2015 16:00:00,31.71,19.12,26.88,83.01,41.76,5.64,13.99,2092.43
4/14/2015 16:00:00,31.58,19.26,26.45,83.52,41.65,5.59,13.83,2095.84
4/15/2015 16:00:00,31.7,19.17,26.55,82.71,42.26,5.66,13.86,2106.63
4/16/2015 16:00:00,31.54,19.3,26.62,82.31,42.16,5.62,13.78,2104.99
4/17/2015 16:00:00,31.19,18.78,26.13,80.78,41.62,5.55,13.79,2081.18
4/20/2015 16:00:00,31.9,19.48,26.7,83.09,42.91,5.52,13.68,2100.4
4/21/2015 16:00:00,31.73,19.56,26.63,83.62,42.64,5.51,13.96,2097.29
4/22/2015 16:00:00,32.16,19.49,26.89,84.63,42.99,5.58,14.63,2107.96
4/23/2015 16:00:00,32.42,19.5,27.28,82.41,43.34,5.56,14.57,2112.93
4/24/2015 16:00:00,32.57,22.26,28.18,81.53,47.87,5.51,14.56,2117.69
4/27/2015 16:00:00,33.16,21.93,27.77,81.91,48.03,5.55,15.44,2108.92
4/28/2015 16:00:00,32.64,21.47,27.68,80.68,49.16,5.58,15.37,2114.76
4/29/2015 16:00:00,32.16,21.47,27.45,80.47,49.06,5.54,15.5,2106.85
4/30/2015 16:00:00,31.29,21.09,26.87,78.77,48.64,5.55,15.07,2085.51
5/1/2015 16:00:00,32.24,21.14,26.9,78.99,48.66,5.69,15.07,2108.29
5/4/2015 16:00:00,32.17,21.15,27.04,78.81,48.24,5.65,15.37,2114.49
5/5/2015 16:00:00,31.45,21.06,26.54,77.56,47.6,5.51,15.53,2089.46
5/6/2015 16:00:00,31.25,20.96,26.21,78.1,46.28,5.53,15.36,2080.15
5/7/2015 16:00:00,31.32,21.34,26.54,78.43,46.7,5.62,15.79,2088
5/8/2015 16:00:00,31.91,21.68,26.91,78.51,47.75,5.21,15.77,2116.1
5/11/2015 16:00:00,31.58,21.64,26.79,78.01,47.37,5.16,15.97,2105.33
5/12/2015 16:00:00,31.47,21.55,26.45,77.46,47.35,5.21,16.32,2099.12
5/13/2015 16:00:00,31.5,21.34,26.48,78.44,47.63,5.24,16.21,2098.48
5/14/2015 16:00:00,32.24,21.61,26.92,81.37,48.72,5.32,16.27,2121.1
5/15/2015 16:00:00,32.19,21.3,26.69,80.42,48.3,5.33,16.59,2122.73
5/18/2015 16:00:00,32.55,21.26,26.62,80.88,48.01,5.32,16.58,2129.2
5/19/2015 16:00:00,32.52,21.09,26.87,80.63,47.58,5.26,16.48,2127.83
5/20/2015 16:00:00,32.52,21.19,26.96,80.55,47.58,5.26,16.29,2125.85
5/21/2015 16:00:00,32.85,21.58,27.13,80.48,47.42,5.22,16.37,2130.82
5/22/2015 16:00:00,33.14,21.38,27.01,80.54,46.9,5.22,16.52,2126.06
5/26/2015 16:00:00,32.41,21.27,26.62,79.33,46.59,5.18,16.5,2104.2
5/27/2015 16:00:00,33.01,21.57,26.99,80.55,47.61,5.46,16.5,2123.48
5/28/2015 16:00:00,32.95,21.33,26.99,80.15,47.45,5.54,16.76,2120.79
5/29/2015 16:00:00,32.57,21.46,26.61,79.19,46.86,5.53,16.72,2107.39
6/1/2015 16:00:00,32.63,21.55,26.7,80.29,47.23,5.6,16.63,2111.73
6/2/2015 16:00:00,32.49,21.55,26.96,80.44,46.92,5.48,16.56,2109.6
6/3/2015 16:00:00,32.53,21.83,27.02,82.44,46.85,5.43,16.6,2114.07
6/4/2015 16:00:00,32.34,21.54,26.84,82.05,46.36,5.52,16.39,2095.84
6/5/2015 16:00:00,32.16,21.35,26.67,82.14,46.14,5.57,16.61,2092.83
6/8/2015 16:00:00,31.95,21.18,26.34,80.67,45.73,5.44,17.09,2079.28
6/9/2015 16:00:00,31.86,21.27,26.33,80.67,45.65,5.47,17.07,2080.15
6/10/2015 16:00:00,32.22,21.54,26.83,82.16,46.61,5.37,16.71,2105.2
6/11/2015 16:00:00,32.15,21.65,26.73,81.83,46.44,5.43,16.76,2108.86
6/12/2015 16:00:00,31.79,21.5,26.62,81.53,45.97,5.28,16.71,2094.11
6/15/2015 16:00:00,31.73,21.18,26.36,80.71,45.48,5.27,16.69,2084.43
6/16/2015 16:00:00,31.9,21.36,26.41,81.06,45.83,5.33,16.87,2096.29
6/17/2015 16:00:00,31.83,21.39,26.46,81.79,45.97,5.4,17.36,2100.44
6/18/2015 16:00:00,31.97,21.97,26.84,82.91,46.72,5.49,17.46,2121.24
6/19/2015 16:00:00,31.65,21.75,26.83,82.51,46.1,5.47,17.5,2109.99
6/22/2015 16:00:00,31.9,21.81,26.91,84.74,46.23,5.44,17.32,2122.85
6/23/2015 16:00:00,31.76,22.3,27.02,87.88,45.91,5.31,17.84,2124.2
6/24/2015 16:00:00,32.03,22.04,26.89,88.86,45.64,5.25,17.68,2108.58
6/25/2015 16:00:00,31.88,22.01,26.76,87.98,45.65,5.29,17.92,2102.31
6/26/2015 16:00:00,31.69,21.91,26.58,88.01,45.26,5.19,17.81,2101.49
6/29/2015 16:00:00,31.13,21.49,26.08,85.8,44.37,5.03,17.47,2057.64
6/30/2015 16:00:00,31.36,21.7,26.03,85.77,44.15,5.03,17.88,2063.11
7/1/2015 16:00:00,31.65,21.87,26.09,86.91,44.45,5.1,17.94,2077.42
7/2/2015 16:00:00,31.61,21.89,26.17,87.29,44.4,5.11,18.67,2076.78
7/6/2015 16:00:00,31.5,21.8,26.14,87.55,44.39,5.04,18.65,2068.76
7/7/2015 16:00:00,31.42,21.84,26.25,87.22,44.3,4.95,17.86,2081.34
7/8/2015 16:00:00,30.64,21.49,25.84,85.65,44.24,4.91,17,2046.68
7/9/2015 16:00:00,30.02,21.72,26.03,85.88,44.52,4.85,17.19,2051.31
7/10/2015 16:00:00,30.82,22.18,26.51,87.95,44.61,4.94,17.28,2076.62
7/13/2015 16:00:00,31.42,22.78,27.33,90.1,45.54,4.97,17.48,2099.6
7/14/2015 16:00:00,31.4,23.28,28.06,89.68,45.62,4.97,17.71,2108.95
7/15/2015 16:00:00,31.71,23.06,28.01,89.76,45.76,4.94,17.54,2107.4
7/16/2015 16:00:00,32.13,23.77,28.99,90.85,46.66,5.05,17.78,2124.29
7/17/2015 16:00:00,32.41,24.15,33.65,94.97,46.62,5.02,18.31,2126.64
7/20/2015 16:00:00,33.02,24.41,33.15,97.91,46.92,4.93,18.82,2128.28
7/21/2015 16:00:00,32.69,24.4,33.12,98.39,47.28,4.95,17.78,2119.21
7/22/2015 16:00:00,31.31,24.41,33.1,97.04,45.54,4.85,17.86,2114.15
7/23/2015 16:00:00,31.29,24.11,32.21,95.44,46.11,4.91,17.81,2102.15
7/24/2015 16:00:00,31.13,26.47,31.18,96.95,45.94,4.86,17.69,2079.65
7/27/2015 16:00:00,30.69,26.57,31.36,94.17,45.35,4.83,16.87,2067.64
7/28/2015 16:00:00,30.85,26.3,31.4,95.29,45.34,4.93,17.65,2093.25
7/29/2015 16:00:00,30.75,26.45,31.6,96.99,46.29,4.99,17.59,2108.57
7/30/2015 16:00:00,30.59,26.84,31.63,95.21,46.88,5.01,17.79,2108.63
7/31/2015 16:00:00,30.33,26.81,31.28,94.01,46.7,4.99,17.74,2103.84
8/3/2015 16:00:00,29.61,26.75,31.56,94.14,46.81,5.07,17.33,2098.04
8/4/2015 16:00:00,28.66,26.6,31.46,94.06,47.54,5.09,17.75,2093.32
8/5/2015 16:00:00,28.85,26.85,32.19,96.44,47.58,5.15,18.01,2099.84
8/6/2015 16:00:00,28.78,26.47,32.13,95.12,46.62,5.11,16.41,2083.56
8/7/2015 16:00:00,28.88,26.13,31.77,94.3,46.74,5.75,16.17,2077.57
8/10/2015 16:00:00,29.93,26.2,31.69,94.15,47.33,5.95,16.08,2104.18
8/11/2015 16:00:00,28.37,26.37,33.04,93.62,46.41,5.92,15.82,2084.07
8/12/2015 16:00:00,28.81,26.3,32.98,94.19,46.74,5.93,15.88,2086.05
8/13/2015 16:00:00,28.79,26.48,32.82,93.43,46.73,5.88,16.17,2083.39
8/14/2015 16:00:00,28.99,26.58,32.86,94.42,47,5.89,16.21,2091.54
8/17/2015 16:00:00,29.29,26.76,33.04,93.93,47.32,5.85,17,2102.44
8/18/2015 16:00:00,29.13,26.75,32.81,95.17,47.27,5.77,17.38,2096.92
8/19/2015 16:00:00,28.75,26.65,33.05,95.31,46.61,5.75,17.02,2079.61
8/20/2015 16:00:00,28.16,25.79,32.34,90.56,45.66,5.54,16.15,2035.73
8/21/2015 16:00:00,26.44,24.72,30.62,86.06,43.07,5.37,15.38,1970.89
8/24/2015 16:00:00,25.78,23.17,29.48,82.09,41.68,5.18,14.59,1893.21
8/25/2015 16:00:00,25.94,23.32,29.1,83,40.47,5.07,14.67,1867.61
8/26/2015 16:00:00,27.42,25.04,31.43,87.19,42.71,5.45,14.99,1940.51
8/27/2015 16:00:00,28.23,25.92,31.88,89.73,43.9,5.66,16.2,1987.66
8/28/2015 16:00:00,28.32,25.9,31.52,91.01,43.93,5.68,16.57,1988.87
8/31/2015 16:00:00,28.19,25.64,30.91,89.43,43.52,5.62,16.6,1972.18
9/1/2015 16:00:00,26.93,24.83,29.89,87.23,41.82,5.39,15.91,1913.85
9/2/2015 16:00:00,28.09,25.53,30.72,89.89,43.36,5.55,16.51,1948.86
9/3/2015 16:00:00,27.59,25.24,30.31,88.15,43.5,5.57,16.37,1951.13
9/4/2015 16:00:00,27.32,24.95,30.04,88.26,42.61,5.44,16.13,1921.22
9/8/2015 16:00:00,28.08,25.88,30.73,89.53,43.89,5.67,16.54,1969.41
9/9/2015 16:00:00,27.54,25.84,30.64,90.44,43.07,5.56,16.59,1942.04
9/10/2015 16:00:00,28.14,26.11,31.07,91.98,43.29,5.65,16.57,1952.29
9/11/2015 16:00:00,28.55,26.47,31.29,92.05,43.48,5.66,16.68,1961.05
9/14/2015 16:00:00,28.83,26.07,31.16,92.31,43.04,5.67,16.88,1953.03
9/15/2015 16:00:00,29.07,26.12,31.76,92.9,43.98,5.74,16.9,1978.09
9/16/2015 16:00:00,29.1,26.37,31.8,93.45,44.3,5.78,17.48,1995.31
9/17/2015 16:00:00,28.48,26.94,32.15,94.34,44.25,5.83,17.47,1990.2
9/18/2015 16:00:00,28.36,27.01,31.46,94.4,43.48,5.82,17.37,1958.03
9/21/2015 16:00:00,28.8,27.42,31.77,95.55,44.11,5.88,17.61,1966.97
9/22/2015 16:00:00,28.35,26.92,31.13,92.96,43.9,5.72,17.4,1942.74
9/23/2015 16:00:00,28.58,26.8,31.12,93.97,43.87,5.75,17.4,1938.76
9/24/2015 16:00:00,28.75,26.69,31.29,94.41,43.91,5.86,17.54,1932.24
9/25/2015 16:00:00,28.68,26.21,30.6,92.77,43.94,5.9,17.13,1931.34
9/28/2015 16:00:00,28.11,25.2,29.74,89.21,43.29,5.83,16.56,1881.77
9/29/2015 16:00:00,27.27,24.8,29.75,86.67,43.44,5.93,16.44,1884.09
9/30/2015 16:00:00,27.58,25.59,30.42,89.9,44.26,6.16,16.56,1920.03
10/1/2015 16:00:00,27.4,26.04,30.56,90.95,44.61,6.04,15.99,1923.82
10/2/2015 16:00:00,27.6,26.63,31.35,92.07,45.57,6.2,16.5,1951.36
10/5/2015 16:00:00,27.7,27.18,32.07,94.01,46.63,6.36,16.41,1987.05
10/6/2015 16:00:00,27.83,26.87,32.27,92.8,46.75,6.44,16.1,1979.92
10/7/2015 16:00:00,27.7,27.1,32.12,92.4,46.8,6.51,15.46,1995.83
10/8/2015 16:00:00,27.38,26.66,31.96,92.47,47.45,6.54,15.11,2013.43
10/9/2015 16:00:00,28.03,26.99,32.18,93.24,47.11,6.52,14.71,2014.89
10/12/2015 16:00:00,27.9,27.51,32.33,94.26,47,6.59,14.37,2017.46
10/13/2015 16:00:00,27.95,27.45,32.62,94.12,46.89,6.6,14.62,2003.69
10/14/2015 16:00:00,27.55,27.24,32.56,94.07,46.68,6.84,14.46,1994.24
10/15/2015 16:00:00,27.97,28.12,33.09,95.96,47.01,6.86,14.75,2023.86
10/16/2015 16:00:00,27.76,28.54,33.11,97.54,47.51,6.97,15.13,2033.11
10/19/2015 16:00:00,27.93,28.66,33.31,98.47,47.62,6.95,15.21,2033.66
10/20/2015 16:00:00,28.44,28.04,32.51,97,47.77,6.94,14.2,2030.77
10/21/2015 16:00:00,28.44,27.79,32.13,97.11,47.2,6.85,14.01,2018.94
10/22/2015 16:00:00,28.88,28.2,32.59,99.67,48.03,7.1,14.11,2052.51
10/23/2015 16:00:00,29.77,29.95,35.1,102.19,52.87,7.15,13.94,2075.15
10/26/2015 16:00:00,28.82,30.43,35.64,103.77,54.25,7.12,14.35,2071.18
10/27/2015 16:00:00,28.64,30.55,35.42,103.7,53.69,7.11,14.02,2065.89
10/28/2015 16:00:00,29.82,30.86,35.65,104.2,53.98,7.17,14.2,2090.35
10/29/2015 16:00:00,30.13,31.33,35.85,104.88,53.36,6.92,14.11,2089.41
10/30/2015 16:00:00,29.88,31.3,35.54,101.97,52.64,7.09,13.8,2079.36
11/2/2015 16:00:00,30.3,31.42,36.06,103.31,53.24,7.18,14.25,2104.05
11/3/2015 16:00:00,30.64,31.27,36.11,102.58,54.15,7.13,13.89,2109.79
11/4/2015 16:00:00,30.5,32.05,36.41,103.94,54.4,7.01,15.44,2102.31
11/5/2015 16:00:00,30.23,32.78,36.56,108.76,54.38,6.93,15.45,2099.93
11/6/2015 16:00:00,30.27,32.97,36.69,107.1,54.92,7.89,15.49,2099.2
11/9/2015 16:00:00,30.14,32.77,36.24,106.49,54.16,7.85,15.02,2078.58
11/10/2015 16:00:00,29.19,32.98,36.42,107.91,53.51,7.7,14.43,2081.72
11/11/2015 16:00:00,29.03,33.66,36.77,109.01,53.65,7.63,14.61,2075
11/12/2015 16:00:00,28.93,33.28,36.56,108.02,53.32,7.6,14.2,2045.97
11/13/2015 16:00:00,28.09,32.12,35.85,103.95,52.84,7.45,13.81,2023.04
11/16/2015 16:00:00,28.54,32.39,36.45,104.04,53.77,7.6,14.29,2053.19
11/17/2015 16:00:00,28.42,32.17,36.27,105.13,52.97,7.6,14.27,2050.44
11/18/2015 16:00:00,29.32,33.18,37,107.77,53.85,7.76,14.74,2083.58
11/19/2015 16:00:00,29.7,33.06,36.92,106.26,53.94,7.78,14.79,2081.24
11/20/2015 16:00:00,29.83,33.42,37.83,107.32,54.19,7.85,14.67,2089.17
11/23/2015 16:00:00,29.44,33.95,37.8,106.95,54.19,7.73,14.52,2086.59
11/24/2015 16:00:00,29.72,33.56,37.41,105.74,54.25,7.79,14.55,2089.14
11/25/2015 16:00:00,29.51,33.77,37.41,105.41,53.69,7.78,15.31,2088.87
11/27/2015 16:00:00,29.45,33.66,37.51,105.45,53.93,7.85,15.44,2090.11
11/30/2015 16:00:00,29.58,33.24,37.13,104.24,54.35,7.93,15.35,2080.41
12/1/2015 16:00:00,29.34,33.95,38.35,107.12,55.22,8.19,15.81,2102.63
12/2/2015 16:00:00,29.07,33.8,38.12,106.07,55.21,8.13,15.47,2079.51
12/3/2015 16:00:00,28.8,33.31,37.63,104.38,54.2,8.11,15.51,2049.62
12/4/2015 16:00:00,29.76,33.63,38.34,106.18,55.91,8.44,15.36,2091.69
12/7/2015 16:00:00,29.57,33.49,38.16,105.61,55.81,8.28,15.41,2077.07
12/8/2015 16:00:00,29.56,33.87,38.12,106.49,55.79,8.39,15.11,2063.59
12/9/2015 16:00:00,28.91,33.24,37.58,104.6,54.98,8.18,14.97,2047.62
12/10/2015 16:00:00,29.04,33.12,37.47,105.42,55.27,8.24,15.14,2052.23
12/11/2015 16:00:00,28.3,32.01,36.94,102.12,54.06,8.12,14.47,2012.37
12/14/2015 16:00:00,28.12,32.9,37.39,104.66,55.14,8.14,14.57,2021.94
12/15/2015 16:00:00,27.62,32.93,37.17,104.55,55.2,8.24,14.74,2043.41
12/16/2015 16:00:00,27.84,33.79,37.9,106.79,56.13,8.29,15.63,2073.07
12/17/2015 16:00:00,27.25,33.53,37.47,106.22,55.7,8.17,15.56,2041.89
12/18/2015 16:00:00,26.51,33.21,36.97,104.04,54.13,8.04,15.36,2005.55
12/21/2015 16:00:00,26.83,33.23,37.39,104.77,54.83,8.22,15.5,2021.15
12/22/2015 16:00:00,26.81,33.16,37.5,105.51,55.35,8.23,15.33,2038.97
12/23/2015 16:00:00,27.15,33.19,37.52,104.63,55.82,8.26,15.31,2064.29
12/24/2015 16:00:00,27.01,33.14,37.42,105.02,55.67,8.29,15.37,2060.99
12/28/2015 16:00:00,26.71,33.76,38.13,105.93,55.95,8.29,15.26,2056.5
12/29/2015 16:00:00,27.19,34.7,38.83,107.26,56.55,8.42,15.81,2078.36
12/30/2015 16:00:00,26.83,34.45,38.55,106.22,56.31,8.35,15.87,2063.36
12/31/2015 16:00:00,26.32,33.79,37.94,104.66,55.48,8.24,16,2043.94
1/4/2016 16:00:00,26.34,31.85,37.09,102.22,54.8,8.09,14.89,2012.66
1/5/2016 16:00:00,25.68,31.69,37.13,102.73,55.05,8.22,14.9,2016.71
1/6/2016 16:00:00,25.18,31.63,37.18,102.97,54.05,7.88,14.6,1990.26
1/7/2016 16:00:00,24.11,30.4,36.32,97.92,52.17,7.57,14.38,1943.09
1/8/2016 16:00:00,24.24,30.35,35.72,97.33,52.33,7.41,14.07,1922.03
1/11/2016 16:00:00,24.63,30.89,35.8,97.51,52.3,7.42,13.86,1923.67
1/12/2016 16:00:00,24.99,30.89,36.3,99.37,52.78,7.55,14,1938.68
1/13/2016 16:00:00,24.35,29.09,35.03,95.44,51.64,7.32,13.35,1890.28
1/14/2016 16:00:00,24.88,29.65,35.74,98.37,53.11,7.17,13.75,1921.84
1/15/2016 16:00:00,24.28,28.51,34.72,94.97,50.99,6.78,13.67,1880.33
1/19/2016 16:00:00,24.17,28.72,35.09,95.26,50.56,6.83,13.65,1881.33
1/20/2016 16:00:00,24.2,28.59,34.92,94.35,50.79,6.87,13.25,1859.33
1/21/2016 16:00:00,24.08,28.75,35.33,94.16,50.48,6.95,13.33,1868.99
1/22/2016 16:00:00,25.36,29.82,36.26,97.94,52.29,7.11,13.5,1906.9
1/25/2016 16:00:00,24.86,29.83,35.58,97.01,51.79,7.11,13.09,1877.08
1/26/2016 16:00:00,25,30.06,35.65,97.34,52.17,7.18,12.9,1903.63
1/27/2016 16:00:00,23.36,29.17,35,94.45,51.22,7.09,12.54,1882.95
1/28/2016 16:00:00,23.52,31.77,36.55,109.11,52.06,7.01,12.65,1893.36
1/29/2016 16:00:00,24.34,29.35,37.15,112.21,55.09,7.32,12.75,1940.24
2/1/2016 16:00:00,24.11,28.74,37.6,115.09,54.71,7.33,13.13,1939.38
2/2/2016 16:00:00,23.62,27.61,38.23,114.61,53,7.02,12.19,1903.03
2/3/2016 16:00:00,24.09,26.55,36.35,112.69,52.16,7.05,11.57,1912.53
2/4/2016 16:00:00,24.15,26.81,35.4,110.49,52,7.05,11.69,1915.45
2/5/2016 16:00:00,23.51,25.11,34.18,104.07,50.16,6.61,10.84,1880.05
2/8/2016 16:00:00,23.75,24.41,34.14,99.75,49.41,6.31,9.87,1853.44
2/9/2016 16:00:00,23.75,24.1,33.91,99.54,49.28,6.37,9.88,1852.21
2/10/2016 16:00:00,23.57,24.52,34.21,101,49.71,6.36,9.58,1851.86
2/11/2016 16:00:00,23.43,25.19,34.16,101.91,49.69,6.33,10.03,1829.08
2/12/2016 16:00:00,23.5,25.35,34.12,102.01,50.5,6.43,10.07,1864.78
2/16/2016 16:00:00,24.16,26.06,34.55,101.61,51.09,6.75,10.34,1895.58
2/17/2016 16:00:00,24.53,26.71,35.42,105.2,52.42,6.92,11.25,1926.82
2/18/2016 16:00:00,24.07,26.25,34.87,103.47,52.19,7.51,11.12,1917.83
2/19/2016 16:00:00,24.01,26.75,35.05,104.57,51.82,7.61,11.11,1917.78
2/22/2016 16:00:00,24.22,27.98,35.32,107.16,52.65,7.88,11.85,1945.5
2/23/2016 16:00:00,23.67,27.65,34.79,105.46,51.18,7.9,11.81,1921.27
2/24/2016 16:00:00,24.03,27.7,34.98,106.88,51.36,7.96,11.93,1929.8
2/25/2016 16:00:00,24.19,27.76,35.29,108.07,52.1,7.97,12.5,1951.7
2/26/2016 16:00:00,24.23,27.76,35.25,107.92,51.3,7.92,12.69,1948.05
2/29/2016 16:00:00,24.17,27.63,34.89,106.92,50.88,7.84,12.8,1932.23
3/1/2016 16:00:00,25.13,28.95,35.94,109.82,52.58,8.19,12.42,1978.35
3/2/2016 16:00:00,25.19,29.01,35.94,109.95,52.95,8.24,12.56,1986.45
3/3/2016 16:00:00,25.38,28.87,35.62,109.58,52.35,8.16,13.05,1993.4
3/4/2016 16:00:00,25.75,28.76,35.54,108.39,52.03,8.14,13.4,1999.99
3/7/2016 16:00:00,25.47,28.14,34.76,105.73,51.03,8.09,13.69,2001.76
3/8/2016 16:00:00,25.26,28.01,34.7,105.93,51.65,7.94,13.51,1979.26
3/9/2016 16:00:00,25.28,27.97,35.26,107.51,52.84,7.93,13.91,1989.26
3/10/2016 16:00:00,25.29,27.95,35.64,107.32,52.05,7.92,13.68,1989.57
3/11/2016 16:00:00,25.57,28.48,36.34,109.41,53.07,8.06,13.83,2022.19
3/14/2016 16:00:00,25.63,28.67,36.52,109.89,53.17,8.07,14.34,2019.64
3/15/2016 16:00:00,26.15,28.85,36.42,110.67,53.59,8.04,14.56,2015.93
3/16/2016 16:00:00,26.49,28.71,36.8,112.18,54.35,8.28,14.8,2027.22
3/17/2016 16:00:00,26.45,27.97,36.89,111.02,54.66,8.21,15.09,2040.59
