"""=GOOGLEFINANCE(""AAPL"", ""close"", DATE(2020,1,1), DATE(2023,2,23), ""DAILY"")""",,,,,,,,
Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,S&P500
6/30/2020 16:00:00,91.2,137.94,70.68,227.07,203.51,94.98,71.99,3100.29
7/1/2020 16:00:00,91.03,143.94,71.9,237.55,204.7,95.3,74.64,3115.86
7/2/2020 16:00:00,91.03,144.51,73.24,233.42,206.26,96.12,80.58,3130.01
7/6/2020 16:00:00,93.46,152.85,74.79,240.28,210.7,98.39,91.44,3179.72
7/7/2020 16:00:00,93.17,150.01,74.26,240.86,208.25,98.72,92.66,3145.32
7/8/2020 16:00:00,95.34,154.06,74.8,243.58,212.83,102.16,91.06,3169.94
7/9/2020 16:00:00,95.68,159.13,75.55,244.5,214.32,105.09,92.95,3152.05
7/10/2020 16:00:00,95.92,160,77.09,245.07,213.67,104.79,102.98,3185.04
7/13/2020 16:00:00,95.48,155.2,75.57,239,207.07,100.52,99.8,3155.22
7/14/2020 16:00:00,97.06,154.2,76.03,239.73,208.35,103.77,101.12,3197.52
7/15/2020 16:00:00,97.73,150.44,75.68,240.28,208.04,102.27,103.07,3226.56
7/16/2020 16:00:00,96.52,150,75.9,240.93,203.92,101.35,100.04,3215.57
7/17/2020 16:00:00,96.33,148.1,75.78,242.03,202.88,102.02,100.06,3224.73
7/20/2020 16:00:00,98.36,159.84,78.29,245.42,211.6,105.11,109.53,3251.84
7/21/2020 16:00:00,97,156.91,77.92,241.75,208.75,103.29,104.56,3257.3
7/22/2020 16:00:00,97.27,155,78.42,239.87,211.75,104.39,106.16,3276.02
7/23/2020 16:00:00,92.85,149.33,75.78,232.6,202.54,101.3,100.87,3235.66
7/24/2020 16:00:00,92.62,150.45,75.59,230.71,201.3,101.95,94.47,3215.63
7/27/2020 16:00:00,94.81,152.76,76.51,233.5,203.85,104.22,102.64,3239.41
7/28/2020 16:00:00,93.25,150.02,75.02,230.12,202.02,102.16,98.43,3218.44
7/29/2020 16:00:00,95.04,151.68,76.1,233.29,204.06,104.66,99.94,3258.44
7/30/2020 16:00:00,96.19,152.59,76.57,234.5,203.9,106.14,99.17,3246.22
7/31/2020 16:00:00,106.26,158.23,74.15,253.67,205.01,106.15,95.38,3271.12
8/3/2020 16:00:00,108.94,155.59,73.72,251.96,216.54,110.1,99,3294.61
8/4/2020 16:00:00,109.67,156.94,73.25,249.83,213.29,112.28,99.13,3306.51
8/5/2020 16:00:00,110.06,160.25,73.68,249.12,212.94,112.87,99,3327.77
8/6/2020 16:00:00,113.9,161.25,75.01,265.28,216.35,113.36,99.31,3349.16
8/7/2020 16:00:00,111.11,158.37,74.72,268.44,212.48,112,96.85,3351.28
8/10/2020 16:00:00,112.73,157.41,74.81,263,208.25,111.65,94.57,3360.47
8/11/2020 16:00:00,109.38,154.03,74.02,256.13,203.38,108.5,91.63,3333.69
8/12/2020 16:00:00,113.01,158.11,75.33,259.89,209.19,114.4,103.65,3380.35
8/13/2020 16:00:00,115.01,158.05,75.92,261.3,208.7,114.43,108.07,3373.43
8/14/2020 16:00:00,114.91,157.4,75.39,261.24,208.9,115.64,110.05,3372.85
8/17/2020 16:00:00,114.61,159.12,75.9,261.16,210.28,123.37,122.38,3381.99
8/18/2020 16:00:00,115.56,165.62,77.93,262.34,211.49,122.61,125.81,3389.78
8/19/2020 16:00:00,115.71,163.02,77.38,262.59,209.7,121.39,125.24,3374.85
8/20/2020 16:00:00,118.28,164.87,79.09,269.01,214.58,121.41,133.46,3385.51
8/21/2020 16:00:00,124.37,164.24,79.02,267.01,213.02,126.84,136.67,3397.16
8/24/2020 16:00:00,125.86,165.37,79.41,271.39,213.69,127.2,134.28,3431.28
8/25/2020 16:00:00,124.83,167.32,80.41,280.82,216.47,127.5,134.89,3443.62
8/26/2020 16:00:00,126.52,172.09,82.62,303.91,221.15,127.73,143.54,3478.73
8/27/2020 16:00:00,125.01,170,81.72,293.22,226.58,126.28,149.25,3484.55
8/28/2020 16:00:00,124.81,170.09,82.22,293.66,228.91,131.48,147.56,3508.01
8/31/2020 16:00:00,129.04,172.55,81.71,293.2,225.53,133.75,166.11,3500.31
9/1/2020 16:00:00,134.18,174.96,83.04,295.44,227.27,138.21,158.35,3526.65
9/2/2020 16:00:00,131.4,176.57,86.41,302.5,231.65,143.47,149.12,3580.84
9/3/2020 16:00:00,120.88,168.4,82.09,291.12,217.3,130.16,135.67,3455.06
9/4/2020 16:00:00,120.96,164.73,79.55,282.73,214.25,126.23,139.44,3426.96
9/8/2020 16:00:00,112.82,157.49,76.62,271.16,202.66,119.13,110.07,3331.84
9/9/2020 16:00:00,117.32,163.43,77.85,273.72,211.29,127.15,122.09,3398.96
9/10/2020 16:00:00,113.49,158.76,76.6,268.09,205.37,123.12,123.78,3339.19
9/11/2020 16:00:00,112,155.81,76.04,266.61,204.03,121.65,124.24,3340.97
9/14/2020 16:00:00,115.36,155.15,75.96,266.15,205.41,128.72,139.87,3383.54
9/15/2020 16:00:00,115.54,157.81,77.07,272.42,208.78,129.91,149.92,3401.2
9/16/2020 16:00:00,112.13,153.91,76.05,263.52,205.05,125.15,147.25,3385.49
9/17/2020 16:00:00,110.34,150.44,74.78,254.82,202.91,124.64,141.14,3357.01
9/18/2020 16:00:00,106.84,147.75,73,252.53,200.39,121.89,147.38,3319.47
9/21/2020 16:00:00,110.08,148.02,71.56,248.15,202.54,125.17,149.8,3281.06
9/22/2020 16:00:00,111.81,156.45,73.27,254.75,207.42,126.38,141.41,3315.57
9/23/2020 16:00:00,107.12,149.99,70.76,249.02,200.59,121.24,126.79,3236.92
9/24/2020 16:00:00,108.22,150.99,71.41,249.53,203.19,123.48,129.26,3246.59
9/25/2020 16:00:00,112.28,154.76,72.25,254.82,207.82,128.74,135.78,3298.46
9/28/2020 16:00:00,114.96,158.7,73.23,256.82,209.44,130.35,140.4,3351.6
9/29/2020 16:00:00,114.09,157.24,73.47,261.79,207.26,132.26,139.69,3335.47
9/30/2020 16:00:00,115.81,157.44,73.48,261.9,210.33,135.31,143,3363
10/1/2020 16:00:00,116.79,161.06,74.5,266.63,212.46,136.15,149.39,3380.8
10/2/2020 16:00:00,113.02,156.25,72.92,259.94,206.19,130.62,138.36,3348.44
10/5/2020 16:00:00,116.5,159.96,74.3,264.65,210.38,136.43,141.89,3408.63
10/6/2020 16:00:00,113.16,155,72.67,258.66,205.91,137.37,137.99,3360.95
10/7/2020 16:00:00,115.08,159.78,73.01,258.12,209.83,139.64,141.77,3419.45
10/8/2020 16:00:00,114.97,159.53,74.3,263.76,210.58,138.39,141.97,3446.83
10/9/2020 16:00:00,116.97,164.33,75.76,264.45,215.81,137.63,144.67,3477.13
10/12/2020 16:00:00,124.4,172.15,78.46,275.75,221.4,142.26,147.43,3534.22
10/13/2020 16:00:00,121.1,172.18,78.58,276.14,222.86,142.48,148.88,3511.93
10/14/2020 16:00:00,121.19,168.19,78.4,271.82,220.86,140.95,153.77,3488.67
10/15/2020 16:00:00,120.71,166.93,77.96,266.72,219.66,139.7,149.63,3483.34
10/16/2020 16:00:00,119.02,163.64,78.65,265.93,219.66,138.12,146.56,3483.81
10/19/2020 16:00:00,115.98,160.36,76.73,261.4,214.22,134.98,143.61,3426.92
10/20/2020 16:00:00,117.51,160.85,77.8,267.56,214.65,136.46,140.65,3443.12
10/21/2020 16:00:00,116.87,159.25,79.67,278.73,214.8,135.25,140.88,3435.56
10/22/2020 16:00:00,115.75,158.82,80.77,278.12,214.89,133.61,141.93,3453.49
10/23/2020 16:00:00,115.04,160.22,82.05,284.79,216.23,135.9,140.21,3465.39
10/26/2020 16:00:00,115.05,160.35,79.52,277.11,210.08,131.41,140.09,3400.97
10/27/2020 16:00:00,116.6,164.32,80.21,283.29,213.25,133.97,141.56,3390.68
10/28/2020 16:00:00,111.2,158.14,75.83,267.67,202.68,126.27,135.34,3271.03
10/29/2020 16:00:00,115.32,160.55,78.36,280.83,204.72,130.24,136.94,3310.11
10/30/2020 16:00:00,108.86,151.81,81.05,263.11,202.47,125.34,129.35,3269.96
11/2/2020 16:00:00,108.77,150.22,81.3,261.36,202.33,125.81,133.5,3310.24
11/3/2020 16:00:00,110.44,152.42,82.51,265.3,206.43,130.2,141.3,3369.16
11/4/2020 16:00:00,114.95,162.06,87.46,287.38,216.39,137.94,140.33,3443.44
11/5/2020 16:00:00,119.03,166.1,88.17,294.68,223.29,141.6,146.03,3510.45
11/6/2020 16:00:00,118.69,165.57,88.09,293.41,223.72,145.62,143.32,3509.44
11/9/2020 16:00:00,116.32,157.19,88.15,278.77,218.39,136.31,140.42,3550.5
11/10/2020 16:00:00,115.97,151.75,87.02,272.43,211.01,127.7,136.79,3545.53
11/11/2020 16:00:00,119.49,156.87,87.64,276.48,216.55,134.18,139.04,3572.66
11/12/2020 16:00:00,119.21,155.51,87.49,275.08,215.44,134.57,137.25,3537.01
11/13/2020 16:00:00,119.26,156.44,88.85,276.95,216.51,132.97,136.17,3585.15
11/16/2020 16:00:00,120.3,156.55,89.07,278.96,217.23,135.15,136.03,3626.91
11/17/2020 16:00:00,119.39,156.78,88.51,275,214.46,134.22,147.2,3609.53
11/18/2020 16:00:00,118.03,155.27,87.34,271.97,211.08,134.29,162.21,3567.79
11/19/2020 16:00:00,118.64,155.85,88.2,272.94,212.42,134.4,166.42,3581.87
11/20/2020 16:00:00,117.34,154.97,87.11,269.7,210.39,130.88,163.2,3557.54
11/23/2020 16:00:00,113.85,154.92,86.74,268.43,210.11,131.4,173.95,3577.59
11/24/2020 16:00:00,115.17,155.9,88.44,276.92,213.86,129.58,185.13,3635.41
11/25/2020 16:00:00,116.03,159.25,88.57,275.59,213.87,132.35,191.33,3629.65
11/27/2020 13:00:00,116.59,159.77,89.66,277.81,215.23,132.61,195.25,3638.35
11/30/2020 16:00:00,119.05,158.4,88.04,276.97,214.07,134.01,189.2,3621.63
12/1/2020 16:00:00,122.72,161,89.91,286.55,216.21,133.9,194.92,3662.45
12/2/2020 16:00:00,123.08,160.18,91.4,287.52,215.37,135.45,189.61,3669.01
12/3/2020 16:00:00,122.94,159.34,91.34,281.85,214.24,133.96,197.79,3666.72
12/4/2020 16:00:00,122.25,158.13,91.4,279.7,214.36,135.58,199.68,3699.12
12/7/2020 16:00:00,123.75,157.9,90.97,285.58,214.29,136.07,213.92,3691.96
12/8/2020 16:00:00,124.38,158.86,90.93,283.4,216.01,133.5,216.63,3702.25
12/9/2020 16:00:00,121.78,155.21,89.21,277.92,211.8,129.31,201.49,3672.82
12/10/2020 16:00:00,123.24,155.07,88.77,277.12,210.52,129.72,209.02,3668.1
12/11/2020 16:00:00,122.41,155.82,89.09,273.55,213.26,130.13,203.33,3663.46
12/14/2020 16:00:00,121.78,157.85,88,274.19,214.2,133.09,213.28,3647.49
12/15/2020 16:00:00,127.88,158.26,88.39,275.55,214.13,133.6,211.08,3694.62
12/16/2020 16:00:00,127.81,162.05,88.15,275.67,219.28,132.43,207.59,3701.17
12/17/2020 16:00:00,128.7,161.8,87.4,274.48,219.42,133.41,218.63,3722.48
12/18/2020 16:00:00,126.66,160.08,86.55,276.4,218.59,132.72,231.67,3709.41
12/21/2020 16:00:00,128.23,160.31,86.97,272.79,222.59,133.32,216.62,3694.92
12/22/2020 16:00:00,131.88,160.33,86.18,267.09,223.94,132.78,213.45,3687.26
12/23/2020 16:00:00,130.96,159.26,86.62,268.11,221.02,130.09,215.33,3690.01
12/24/2020 13:00:00,131.97,158.63,86.94,267.4,222.75,129.94,220.59,3703.06
12/28/2020 16:00:00,136.69,164.2,88.8,277,224.96,129,221.23,3735.36
12/29/2020 16:00:00,134.87,166.1,87.94,276.78,224.15,129.43,222,3727.04
12/30/2020 16:00:00,133.72,164.29,86.98,271.87,221.68,131.46,231.59,3732.04
12/31/2020 16:00:00,132.69,162.85,87.59,273.16,222.42,130.55,235.22,3756.07
1/4/2021 16:00:00,129.41,159.33,86.41,268.94,217.69,131.14,243.26,3700.65
1/5/2021 16:00:00,131.01,160.93,87.05,270.97,217.9,134.05,245.04,3726.86
1/6/2021 16:00:00,126.6,156.92,86.76,263.31,212.25,126.15,251.99,3748.14
1/7/2021 16:00:00,130.92,158.11,89.36,268.74,218.29,133.44,272.01,3803.79
1/8/2021 16:00:00,132.05,159.14,90.36,267.57,219.62,132.77,293.34,3824.68
1/11/2021 16:00:00,128.98,155.71,88.34,256.84,217.49,136.22,270.4,3799.61
1/12/2021 16:00:00,128.8,156.04,87.33,251.09,214.93,134.85,283.15,3801.19
1/13/2021 16:00:00,130.89,158.29,87.72,251.64,216.34,135.32,284.8,3809.84
1/14/2021 16:00:00,128.91,156.37,87.01,245.64,213.02,132,281.67,3795.54
1/15/2021 16:00:00,127.14,155.21,86.81,251.36,212.65,128.6,275.39,3768.25
1/19/2021 16:00:00,127.83,156.04,89.54,261.1,216.44,130.25,281.52,3798.91
1/20/2021 16:00:00,132.03,163.17,94.35,267.48,224.34,133.66,283.48,3851.85
1/21/2021 16:00:00,136.87,165.35,94.56,272.87,224.97,138.68,281.66,3853.07
1/22/2021 16:00:00,139.07,164.61,95.05,274.5,225.95,137.13,282.21,3841.47
1/25/2021 16:00:00,142.92,164.7,94.97,278.01,229.53,136.53,293.6,3855.36
1/26/2021 16:00:00,143.16,166.31,95.86,282.05,232.33,134.35,294.36,3849.62
1/27/2021 16:00:00,142.06,161.63,91.54,272.14,232.9,129.18,288.05,3750.77
1/28/2021 16:00:00,137.09,161.88,93.16,265,238.93,130.51,278.48,3787.38
1/29/2021 16:00:00,131.96,160.31,91.79,258.33,231.96,129.9,264.51,3714.24
2/1/2021 16:00:00,134.14,167.14,95.07,262.01,239.65,132.37,279.94,3773.86
2/2/2021 16:00:00,134.99,169,96.38,267.08,239.51,135.57,290.93,3826.31
2/3/2021 16:00:00,133.94,165.63,103.5,266.65,243,135.31,284.9,3830.17
2/4/2021 16:00:00,137.39,166.55,103.12,266.49,242.01,136.64,283.33,3871.74
2/5/2021 16:00:00,136.76,167.61,104.9,268.1,242.2,135.91,284.08,3886.83
2/8/2021 16:00:00,136.91,166.15,104.65,266.58,242.47,144.39,287.81,3915.59
2/9/2021 16:00:00,136.01,165.25,104.18,269.45,243.77,142.63,283.15,3911.23
2/10/2021 16:00:00,135.39,164.33,104.77,271.87,242.82,147.64,268.27,3909.88
2/11/2021 16:00:00,135.13,163.11,104.79,270.39,244.49,152.51,270.55,3916.38
2/12/2021 16:00:00,135.37,163.89,105.21,270.5,244.99,149.61,272.04,3934.83
2/16/2021 16:00:00,133.19,163.45,106.1,273.97,243.7,153.3,265.41,3932.59
2/17/2021 16:00:00,130.84,165.43,106.42,273.57,244.2,149.06,266.05,3931.33
2/18/2021 16:00:00,129.71,166.41,105.86,269.39,243.79,148.29,262.46,3913.97
2/19/2021 16:00:00,129.87,162.5,105.06,261.56,240.97,149.26,260.43,3906.71
2/22/2021 16:00:00,126,159.04,103.24,260.33,234.51,143.56,238.17,3876.5
2/23/2021 16:00:00,125.86,159.73,103.54,265.86,233.27,141.42,232.95,3881.37
2/24/2021 16:00:00,125.35,157.98,104.76,264.31,234.55,144.99,247.34,3925.43
2/25/2021 16:00:00,120.99,152.86,101.57,254.69,228.99,133.07,227.41,3829.34
2/26/2021 16:00:00,121.26,154.65,101.84,257.62,232.38,137.15,225.17,3811.15
3/1/2021 16:00:00,127.79,157.31,104.08,264.91,236.94,138.42,239.48,3901.82
3/2/2021 16:00:00,125.12,154.73,103.79,259,233.87,134.06,228.81,3870.29
3/3/2021 16:00:00,122.06,150.25,101.34,255.41,227.56,128.05,217.73,3819.72
3/4/2021 16:00:00,120.13,148.88,102.45,257.64,226.73,123.7,207.15,3768.47
3/5/2021 16:00:00,121.42,150.02,105.43,264.28,231.6,124.62,199.32,3841.94
3/8/2021 16:00:00,116.36,147.6,101.21,255.31,227.39,115.93,187.67,3821.35
3/9/2021 16:00:00,121.09,153.14,102.64,265.74,233.78,125.2,224.53,3875.44
3/10/2021 16:00:00,119.98,152.88,102.75,264.9,232.42,124.68,222.69,3898.81
3/11/2021 16:00:00,121.96,155.68,105.74,273.88,237.13,129.94,233.2,3939.34
3/12/2021 16:00:00,121.03,154.47,103.1,268.4,235.75,128.56,231.24,3943.34
3/15/2021 16:00:00,123.99,154.08,103.32,273.75,234.81,131.91,235.98,3968.94
3/16/2021 16:00:00,125.57,154.59,104.63,279.28,237.71,132.91,225.63,3962.71
3/17/2021 16:00:00,124.76,156.79,104.55,284.01,237.04,133.41,233.94,3974.12
3/18/2021 16:00:00,120.53,151.4,101.81,278.62,230.72,127.23,217.72,3915.46
3/19/2021 16:00:00,119.99,153.75,102.16,290.11,230.35,128.46,218.29,3913.1
3/22/2021 16:00:00,123.39,155.54,101.93,293.54,235.99,131.86,223.33,3940.59
3/23/2021 16:00:00,122.54,156.88,102.65,290.63,237.58,130.71,220.72,3910.52
3/24/2021 16:00:00,120.09,154.35,102.25,282.14,235.46,126.43,210.09,3889.14
3/25/2021 16:00:00,120.59,152.31,102.22,278.74,232.34,125.35,213.46,3909.52
3/26/2021 16:00:00,121.21,152.6,101.78,283.02,236.48,128.39,206.24,3974.54
3/29/2021 16:00:00,121.39,153.79,102.8,290.82,235.24,129.48,203.76,3971.09
